latitude,longitude,depth,magType,nst,gap,dmin,rms,horizontalError,depthError,magError,magNst,significant
-0.6003704329921231,1.0625185415934209,-0.46409394996364184,-0.7534170670152287,0.8911722563841754,-0.8155879521706312,-0.2726665609487456,0.554476631561649,0.32852193314666506,-0.5457681646832864,-0.6217650390198349,0.7991749240948061,1
-0.4724577805202993,1.0662876335854776,-0.46409394996364184,-0.7534170670152287,-0.7121798568356364,-0.041126146688643866,-0.23912570889284043,1.079458435425634,-0.13853766977353624,-0.5251929626823738,1.51559920710959,-0.5186864864936581,0
-1.484879066113357,-0.2780832077181035,0.25585331615391926,2.7565622808311665,0.2498314110962507,-0.7592634572264867,-0.6031883348506453,0.3669831301816542,-0.3229033025051946,-0.33224795616361086,-0.7462716941341705,-0.021787921845548657,0
0.5911743966949431,0.8552705081461314,1.039884668800652,-0.7534170670152287,0.5121981205322199,-0.8437501996427035,-0.007893742070342007,1.7169363401176156,0.24740105474473534,0.5877575047343417,-0.3208739558268577,-0.04339220726503167,0
0.015125291784174315,-0.23364490077416694,-0.4553141052548911,0.12407776994637004,-0.47896500400366376,1.212093865818572,-0.48330755435679096,-0.4204895756143235,-1.3160195108197277,-0.476064419129174,0.0007682365518421757,-0.3242479177183109,0
-2.5297529587059144,0.07044774630211406,-0.24459783224487322,-0.7534170670152287,0.07492027147227122,-1.1253726743634263,1.126053607236915,-0.4579882758903222,0.3383547668923535,-0.5373701230502608,-0.39350283797688673,0.10783779067134945,0
1.4712097017901893,-0.8965672716013505,-0.4597040276092665,0.5628251884271694,-0.3332057209836809,-0.23826187899314974,-0.3104277851176454,1.1544558359776316,-0.005794414206742213,-0.8833694383309147,-0.12373841856249336,-0.3026436322988279,0
-2.4331536024160054,0.08388168981340788,-0.46409394996364184,-0.7534170670152287,-0.3040538643796843,0.0011172245194645354,0.9554617239327086,-0.6829804775463159,2.073849923006364,-0.5214138439475122,-0.1341139731553545,-0.1730179197819298,0
-0.6001122322402624,1.0625713681110414,-0.46409394996364184,-0.7534170670152287,3.689750490367847,-1.2521027879877513,-0.2746656845812167,0.17948962880165933,-0.7309659029512651,-0.5518567448672299,-0.8189005762841995,2.1386406201027532,1
0.62196376159371,-0.6718435321767972,-0.4827072207461934,0.12407776994637004,0.366438837512237,-1.2239405405156791,-0.560473726570178,-1.5454505838942914,-1.5716731882076271,-0.5999355332163014,0.9656948136879417,0.4967149282220438,0
-0.11959095049918071,1.4391708118270437,-0.4554809223043573,-0.7534170670152287,-0.5955724304196501,-0.012963899216571598,-0.3508545074631734,1.041959735149635,0.4735562308955696,-0.0030447241490080827,1.1109525779879996,-0.5402907719131411,0
1.410445382349156,-0.9127722060823835,-0.16733519880786668,0.5628251884271694,-0.3332057209836809,-0.23826187899314974,-0.3104277851176454,0.1419909285256608,-0.005794414206742213,-0.8413792301657869,-0.12373841856249336,-0.3026436322988279,0
-2.449087816315213,0.06562052315407944,0.7714584765200154,-0.7534170670152287,-0.3332057209836809,-0.3086674976733304,0.7439988685868695,-0.5329856764423202,0.5546771092974992,0.5789395610196649,-0.06148509100532559,-0.25943506145986184,0
0.0028446185237966668,-0.2663933396900741,0.5104688127076908,0.12407776994637004,-0.39150943419167406,0.33906419418433176,-0.536661942858966,0.0294948276976639,-1.0529912081225616,-0.5726418979089684,0.10452378248045513,-0.1946222052014128,0
-0.011789984924367697,-0.23964257812826908,-0.3880604947858604,0.12407776994637004,-0.9453947096676091,1.3669862269149695,-0.5750895415720227,-1.2454609816862998,-1.28406280114624,-0.7720953866933259,-0.32203647369875116,-0.5618950573326241,0
0.5791067390548506,0.46083170950998376,-0.46409394996364184,2.7565622808311665,2.348765086584004,-1.2521027879877513,-0.4214902091438214,0.3294844299056552,-0.2516152578489534,-0.544298507397507,-0.7877739125056157,0.06462921983238341,0
1.17826158374776,-1.0350055642405835,0.6371356323208378,0.5628251884271694,-0.4206612907956706,0.888228019889741,-0.5483234973817144,-1.2079622814103008,1.4986291488835901,0.7252754364751357,0.1875282192233452,-0.5186864864936581,0
1.0226891757328513,-1.1521555706804674,-0.46409394996364184,-0.7534170670152287,0.5413499771362165,1.1416882471383913,-0.2739993100370597,2.5044090459135933,-0.08937350104509398,-0.513435704396138,-0.23786951908396747,-0.15141363436244676,0
-0.012935750760749817,-0.25211283789387656,-0.4664645080350045,0.12407776994637004,-0.21659829456769458,0.45171318407262084,-0.6066668099711451,-1.170463581134302,-1.5397164785341397,-0.8224836364914793,1.728174236568702,-0.3026436322988279,0
-1.5864907444987635,-0.26887778682181007,0.4852530987041587,-0.7534170670152287,0.19152769788825755,-0.8296690759066674,-0.4308194527620202,1.4919441384616223,-0.10903916853647089,0.2803891809656055,1.4325947703666997,-0.5618950573326241,0
0.7171053583962357,-0.7094904299993485,-0.39824511464801127,0.12407776994637004,-0.27490200777568774,-1.0268048082111731,-0.5931305217308348,-1.4704531833422934,-1.5593821460255166,-0.8392797197575305,0.1460260008519,0.02142064899341738,0
